coin_parse,coin_time,coin_value,update_time
BNB,2019-02-12,9.3417809468,2022-03-26
BNB,2019-02-13,8.9410728093,2022-03-26
BNB,2019-02-14,8.782047949,2022-03-26
BNB,2019-02-15,9.2738317772,2022-03-26
BNB,2019-02-16,9.1292512051,2022-03-26
BNB,2019-02-17,9.2160460769,2022-03-26
BNB,2019-02-18,9.634435585,2022-03-26
BNB,2019-02-19,10.563078411,2022-03-26
BNB,2019-02-20,10.9660561441,2022-03-26
BNB,2019-02-21,10.4928921904,2022-03-26
BNB,2019-02-22,10.8371153347,2022-03-26
BNB,2019-02-23,10.7818013375,2022-03-26
BNB,2019-02-24,10.113093318,2022-03-26
BNB,2019-02-25,9.842011926,2022-03-26
BNB,2019-02-26,9.5215945414,2022-03-26
BNB,2019-02-27,9.8991318382,2022-03-26
BNB,2019-02-28,10.3651777001,2022-03-26
BNB,2019-03-01,11.3932168424,2022-03-26
BNB,2019-03-02,11.8697440883,2022-03-26
BNB,2019-03-03,11.537902536,2022-03-26
BNB,2019-03-04,11.545945117,2022-03-26
BNB,2019-03-05,13.8119672349,2022-03-26
BNB,2019-03-06,14.517945915,2022-03-26
BNB,2019-03-07,15.1458856353,2022-03-26
BNB,2019-03-08,14.3669357209,2022-03-26
BNB,2019-03-09,14.5658790278,2022-03-26
BNB,2019-03-10,14.4944388063,2022-03-26
BNB,2019-03-11,14.5144144893,2022-03-26
BNB,2019-03-12,15.406131289,2022-03-26
BNB,2019-03-13,15.1151244695,2022-03-26
BNB,2019-03-14,15.0511040047,2022-03-26
BNB,2019-03-15,15.0771024618,2022-03-26
BNB,2019-03-16,16.1190096135,2022-03-26
BNB,2019-03-17,15.7611456843,2022-03-26
BNB,2019-03-18,15.6820117875,2022-03-26
BNB,2019-03-19,15.6935949451,2022-03-26
BNB,2019-03-20,15.2800234515,2022-03-26
BNB,2019-03-21,14.5173932733,2022-03-26
BNB,2019-03-22,15.2664236484,2022-03-26
BNB,2019-03-23,15.2359948514,2022-03-26
BNB,2019-03-24,17.285356778,2022-03-26
BNB,2019-03-25,16.8410082686,2022-03-26
BNB,2019-03-26,16.3356635336,2022-03-26
BNB,2019-03-27,16.7813431862,2022-03-26
BNB,2019-03-28,16.8053304975,2022-03-26
BNB,2019-03-29,16.5101405545,2022-03-26
BNB,2019-03-30,16.9322129947,2022-03-26
BNB,2019-03-31,17.4016701115,2022-03-26
BNB,2019-04-01,17.950502066,2022-03-26
BNB,2019-04-02,19.7897825799,2022-03-26
BNB,2019-04-03,18.7530641292,2022-03-26
BNB,2019-04-04,19.1426876047,2022-03-26
BNB,2019-04-05,19.4534672291,2022-03-26
BNB,2019-04-06,19.1156290152,2022-03-26
BNB,2019-04-07,19.1102709928,2022-03-26
BNB,2019-04-08,18.1137026727,2022-03-26
BNB,2019-04-09,18.4350524393,2022-03-26
BNB,2019-04-10,18.248579205,2022-03-26
BNB,2019-04-11,17.7004794222,2022-03-26
BNB,2019-04-12,18.4342701059,2022-03-26
BNB,2019-04-13,18.7197980803,2022-03-26
BNB,2019-04-14,19.4920201242,2022-03-26
BNB,2019-04-15,19.402426209,2022-03-26
BNB,2019-04-16,19.8274563816,2022-03-26
BNB,2019-04-17,19.6033497786,2022-03-26
BNB,2019-04-18,22.0384791551,2022-03-26
BNB,2019-04-19,24.4752802424,2022-03-26
BNB,2019-04-20,25.0075278173,2022-03-26
BNB,2019-04-21,24.1938289941,2022-03-26
BNB,2019-04-22,23.9081089196,2022-03-26
BNB,2019-04-23,22.8762611549,2022-03-26
BNB,2019-04-24,23.1290683268,2022-03-26
BNB,2019-04-25,22.2431065346,2022-03-26
BNB,2019-04-26,22.8694279899,2022-03-26
BNB,2019-04-27,22.3415865911,2022-03-26
BNB,2019-04-28,22.8993396963,2022-03-26
BNB,2019-04-29,21.705066985,2022-03-26
BNB,2019-04-30,22.1278355654,2022-03-26
BNB,2019-05-01,21.9536206935,2022-03-26
BNB,2019-05-02,23.5919299897,2022-03-26
BNB,2019-05-03,23.7496280281,2022-03-26
BNB,2019-05-04,22.8848323288,2022-03-26
BNB,2019-05-05,23.0199521577,2022-03-26
BNB,2019-05-06,22.2066344896,2022-03-26
BNB,2019-05-07,20.8641788603,2022-03-26
BNB,2019-05-08,20.7526759159,2022-03-26
BNB,2019-05-09,18.8283560154,2022-03-26
BNB,2019-05-10,19.5981076441,2022-03-26
BNB,2019-05-11,21.0494418843,2022-03-26
BNB,2019-05-12,20.8302973585,2022-03-26
BNB,2019-05-13,23.8110277618,2022-03-26
BNB,2019-05-14,23.626418606,2022-03-26
BNB,2019-05-15,26.8949393319,2022-03-26
BNB,2019-05-16,26.3258056641,2022-03-26
BNB,2019-05-17,25.6825721756,2022-03-26
BNB,2019-05-18,28.3967925984,2022-03-26
BNB,2019-05-19,29.4128436123,2022-03-26
BNB,2019-05-20,29.305386654,2022-03-26
BNB,2019-05-21,32.007375527,2022-03-26
BNB,2019-05-22,31.422042651,2022-03-26
BNB,2019-05-23,31.5157364914,2022-03-26
BNB,2019-05-24,33.8413942019,2022-03-26
BNB,2019-05-25,35.0531020342,2022-03-26
BNB,2019-05-26,34.1048523342,2022-03-26
BNB,2019-05-27,33.6806806206,2022-03-26
BNB,2019-05-28,33.3609456965,2022-03-26
BNB,2019-05-29,33.7443537642,2022-03-26
BNB,2019-05-30,32.2910642017,2022-03-26
BNB,2019-05-31,32.7481657417,2022-03-26
BNB,2019-06-01,33.0136496992,2022-03-26
BNB,2019-06-02,33.174051219,2022-03-26
BNB,2019-06-03,31.3919573417,2022-03-26
BNB,2019-06-04,29.3806239793,2022-03-26
BNB,2019-06-05,31.0062637069,2022-03-26
BNB,2019-06-06,31.4801043578,2022-03-26
BNB,2019-06-07,31.5874834289,2022-03-26
BNB,2019-06-08,32.0663207873,2022-03-26
BNB,2019-06-09,30.5582865644,2022-03-26
BNB,2019-06-10,32.064726864,2022-03-26
BNB,2019-06-11,32.2626572366,2022-03-26
BNB,2019-06-12,34.6863866819,2022-03-26
BNB,2019-06-13,35.1431429638,2022-03-26
BNB,2019-06-14,33.0763803823,2022-03-26
BNB,2019-06-15,32.8258632132,2022-03-26
BNB,2019-06-16,32.4027253742,2022-03-26
BNB,2019-06-17,33.9178776811,2022-03-26
BNB,2019-06-18,34.3395077384,2022-03-26
BNB,2019-06-19,35.287196292,2022-03-26
BNB,2019-06-20,36.7260614965,2022-03-26
BNB,2019-06-21,38.815918179,2022-03-26
BNB,2019-06-22,37.7997564906,2022-03-26
BNB,2019-06-23,37.134726216,2022-03-26
BNB,2019-06-24,37.4336384724,2022-03-26
BNB,2019-06-25,36.0082901904,2022-03-26
BNB,2019-06-26,35.6983124468,2022-03-26
BNB,2019-06-27,33.8235907705,2022-03-26
BNB,2019-06-28,34.5497380499,2022-03-26
BNB,2019-06-29,35.3601072601,2022-03-26
BNB,2019-06-30,32.4424831406,2022-03-26
BNB,2019-07-01,32.9222969629,2022-03-26
BNB,2019-07-02,32.0092342005,2022-03-26
BNB,2019-07-03,32.6675014313,2022-03-26
BNB,2019-07-04,32.8933242462,2022-03-26
BNB,2019-07-05,32.7131635776,2022-03-26
BNB,2019-07-06,32.5309403383,2022-03-26
BNB,2019-07-07,33.24106061,2022-03-26
BNB,2019-07-08,33.4696812239,2022-03-26
BNB,2019-07-09,32.7076495053,2022-03-26
BNB,2019-07-10,31.477376727,2022-03-26
BNB,2019-07-11,29.6419721257,2022-03-26
BNB,2019-07-12,31.6943298707,2022-03-26
BNB,2019-07-13,31.5069328033,2022-03-26
BNB,2019-07-14,28.9242820723,2022-03-26
BNB,2019-07-15,28.3934470049,2022-03-26
BNB,2019-07-16,25.525010311,2022-03-26
BNB,2019-07-17,27.2196002536,2022-03-26
BNB,2019-07-18,28.9228114728,2022-03-26
BNB,2019-07-19,29.07839428,2022-03-26
BNB,2019-07-20,30.8722438918,2022-03-26
BNB,2019-07-21,30.5195422721,2022-03-26
BNB,2019-07-22,30.6345864321,2022-03-26
BNB,2019-07-23,29.5851959002,2022-03-26
BNB,2019-07-24,29.1637184597,2022-03-26
BNB,2019-07-25,29.0024305293,2022-03-26
BNB,2019-07-26,28.9791887792,2022-03-26
BNB,2019-07-27,27.8856252175,2022-03-26
BNB,2019-07-28,27.83516976,2022-03-26
BNB,2019-07-29,27.2032711799,2022-03-26
BNB,2019-07-30,26.9423036848,2022-03-26
BNB,2019-07-31,27.6445565509,2022-03-26
BNB,2019-08-01,28.7732735435,2022-03-26
BNB,2019-08-02,28.0384828901,2022-03-26
BNB,2019-08-03,27.8898596346,2022-03-26
BNB,2019-08-04,27.5561607543,2022-03-26
BNB,2019-08-05,28.0118789202,2022-03-26
BNB,2019-08-06,27.6380877467,2022-03-26
BNB,2019-08-07,29.3543691346,2022-03-26
BNB,2019-08-08,30.832844555,2022-03-26
BNB,2019-08-09,29.96147368,2022-03-26
BNB,2019-08-10,29.681858414,2022-03-26
BNB,2019-08-11,30.0572550122,2022-03-26
BNB,2019-08-12,30.1668821451,2022-03-26
BNB,2019-08-13,29.4662787966,2022-03-26
BNB,2019-08-14,27.1055816649,2022-03-26
BNB,2019-08-15,28.0434478266,2022-03-26
BNB,2019-08-16,27.6445723836,2022-03-26
BNB,2019-08-17,27.4805220037,2022-03-26
BNB,2019-08-18,27.9324449944,2022-03-26
BNB,2019-08-19,28.8090038642,2022-03-26
BNB,2019-08-20,28.1674898446,2022-03-26
BNB,2019-08-21,26.99371603,2022-03-26
BNB,2019-08-22,27.089190616,2022-03-26
BNB,2019-08-23,27.1705296068,2022-03-26
BNB,2019-08-24,26.4956627609,2022-03-26
BNB,2019-08-25,26.1318475768,2022-03-26
BNB,2019-08-26,26.1083289187,2022-03-26
BNB,2019-08-27,25.6889781747,2022-03-26
BNB,2019-08-28,23.7028671711,2022-03-26
BNB,2019-08-29,21.8896057574,2022-03-26
BNB,2019-08-30,22.2188566937,2022-03-26
BNB,2019-08-31,21.2659141866,2022-03-26
BNB,2019-09-01,21.5686702084,2022-03-26
BNB,2019-09-02,22.7671327711,2022-03-26
BNB,2019-09-03,22.5145394576,2022-03-26
BNB,2019-09-04,21.796308768,2022-03-26
BNB,2019-09-05,22.7610982282,2022-03-26
BNB,2019-09-06,22.1531486267,2022-03-26
BNB,2019-09-07,22.5489756661,2022-03-26
BNB,2019-09-08,22.5616898096,2022-03-26
BNB,2019-09-09,22.2873903726,2022-03-26
BNB,2019-09-10,21.9111440419,2022-03-26
BNB,2019-09-11,20.8993203698,2022-03-26
BNB,2019-09-12,20.922277293,2022-03-26
BNB,2019-09-13,20.8874661148,2022-03-26
BNB,2019-09-14,21.0715843617,2022-03-26
BNB,2019-09-15,20.5989404766,2022-03-26
BNB,2019-09-16,20.3985117825,2022-03-26
BNB,2019-09-17,21.0053676372,2022-03-26
BNB,2019-09-18,22.255444406,2022-03-26
BNB,2019-09-19,21.6146005827,2022-03-26
BNB,2019-09-20,21.3714716465,2022-03-26
BNB,2019-09-21,21.0821801327,2022-03-26
BNB,2019-09-22,20.5255591966,2022-03-26
BNB,2019-09-23,19.4854766886,2022-03-26
BNB,2019-09-24,16.0676901623,2022-03-26
BNB,2019-09-25,16.2583728497,2022-03-26
BNB,2019-09-26,15.4598084795,2022-03-26
BNB,2019-09-27,15.7902633977,2022-03-26
BNB,2019-09-28,15.8514188848,2022-03-26
BNB,2019-09-29,15.3051000865,2022-03-26
BNB,2019-09-30,15.862674521,2022-03-26
BNB,2019-10-01,15.903211145,2022-03-26
BNB,2019-10-02,15.9500478861,2022-03-26
BNB,2019-10-03,15.7267603132,2022-03-26
BNB,2019-10-04,15.7551143506,2022-03-26
BNB,2019-10-05,15.7235797984,2022-03-26
BNB,2019-10-06,15.3489800853,2022-03-26
BNB,2019-10-07,16.1343460987,2022-03-26
BNB,2019-10-08,16.1081931168,2022-03-26
BNB,2019-10-09,17.8065800679,2022-03-26
BNB,2019-10-10,17.5711530283,2022-03-26
BNB,2019-10-11,16.7095310692,2022-03-26
BNB,2019-10-12,17.2779073713,2022-03-26
BNB,2019-10-13,18.3080245748,2022-03-26
BNB,2019-10-14,18.4594785428,2022-03-26
BNB,2019-10-15,18.544652154,2022-03-26
BNB,2019-10-16,17.8400496383,2022-03-26
BNB,2019-10-17,18.5702685349,2022-03-26
BNB,2019-10-18,18.2541916289,2022-03-26
BNB,2019-10-19,18.2885460751,2022-03-26
BNB,2019-10-20,18.4379243577,2022-03-26
BNB,2019-10-21,18.3055504223,2022-03-26
BNB,2019-10-22,18.1956015634,2022-03-26
BNB,2019-10-23,16.7111743231,2022-03-26
BNB,2019-10-24,16.8915722428,2022-03-26
BNB,2019-10-25,18.6160579967,2022-03-26
BNB,2019-10-26,18.8897043096,2022-03-26
BNB,2019-10-27,19.3456459061,2022-03-26
BNB,2019-10-28,19.7583191084,2022-03-26
BNB,2019-10-29,20.4771056556,2022-03-26
BNB,2019-10-30,20.0869505623,2022-03-26
BNB,2019-10-31,20.0002331225,2022-03-26
BNB,2019-11-01,20.0215012711,2022-03-26
BNB,2019-11-02,20.266993989,2022-03-26
BNB,2019-11-03,20.2060460518,2022-03-26
BNB,2019-11-04,20.7379814681,2022-03-26
BNB,2019-11-05,20.7246737546,2022-03-26
BNB,2019-11-06,20.8179224249,2022-03-26
BNB,2019-11-07,20.646935799,2022-03-26
BNB,2019-11-08,19.6907726039,2022-03-26
BNB,2019-11-09,19.7354459478,2022-03-26
BNB,2019-11-10,20.4817580873,2022-03-26
BNB,2019-11-11,20.1331397091,2022-03-26
BNB,2019-11-12,20.8574461597,2022-03-26
BNB,2019-11-13,21.2504316692,2022-03-26
BNB,2019-11-14,21.2646988286,2022-03-26
BNB,2019-11-15,20.316225799,2022-03-26
BNB,2019-11-16,20.2826528787,2022-03-26
BNB,2019-11-17,20.2607926437,2022-03-26
BNB,2019-11-18,19.3168695186,2022-03-26
BNB,2019-11-19,18.7032987763,2022-03-26
BNB,2019-11-20,18.172273799,2022-03-26
BNB,2019-11-21,16.8402166729,2022-03-26
BNB,2019-11-22,15.5817028539,2022-03-26
BNB,2019-11-23,16.4195007059,2022-03-26
BNB,2019-11-24,15.2787650141,2022-03-26
BNB,2019-11-25,15.2673635957,2022-03-26
BNB,2019-11-26,15.5272550186,2022-03-26
BNB,2019-11-27,16.0982876749,2022-03-26
BNB,2019-11-28,15.6832069767,2022-03-26
BNB,2019-11-29,16.273303876,2022-03-26
BNB,2019-11-30,15.7159511946,2022-03-26
BNB,2019-12-01,15.4963364006,2022-03-26
BNB,2019-12-02,15.1918582535,2022-03-26
BNB,2019-12-03,15.3095561862,2022-03-26
BNB,2019-12-04,15.2799775946,2022-03-26
BNB,2019-12-05,15.7628393643,2022-03-26
BNB,2019-12-06,15.7112986818,2022-03-26
BNB,2019-12-07,15.6670860747,2022-03-26
BNB,2019-12-08,15.6745231754,2022-03-26
BNB,2019-12-09,15.4485387771,2022-03-26
BNB,2019-12-10,14.9588704806,2022-03-26
BNB,2019-12-11,14.8245508461,2022-03-26
BNB,2019-12-12,14.8181673241,2022-03-26
BNB,2019-12-13,14.878743793,2022-03-26
BNB,2019-12-14,14.505015352,2022-03-26
BNB,2019-12-15,14.4904462389,2022-03-26
BNB,2019-12-16,13.5587861332,2022-03-26
BNB,2019-12-17,12.3869408764,2022-03-26
BNB,2019-12-18,13.5352598108,2022-03-26
BNB,2019-12-19,13.4457791064,2022-03-26
BNB,2019-12-20,13.5707790548,2022-03-26
BNB,2019-12-21,13.3806587507,2022-03-26
BNB,2019-12-22,13.8358805782,2022-03-26
BNB,2019-12-23,13.3690337782,2022-03-26
BNB,2019-12-24,13.4445712524,2022-03-26
BNB,2019-12-25,13.1748394219,2022-03-26
BNB,2019-12-26,13.2086364429,2022-03-26
BNB,2019-12-27,13.3627196345,2022-03-26
BNB,2019-12-28,13.7054167262,2022-03-26
BNB,2019-12-29,14.1500446537,2022-03-26
BNB,2019-12-30,13.9474420142,2022-03-26
BNB,2019-12-31,13.7276423679,2022-03-26
BNB,2020-01-01,13.6890834068,2022-03-26
BNB,2020-01-02,13.027010708,2022-03-26
BNB,2020-01-03,13.6604518566,2022-03-26
BNB,2020-01-04,13.8915115002,2022-03-26
BNB,2020-01-05,14.111018554,2022-03-26
BNB,2020-01-06,14.9578075409,2022-03-26
BNB,2020-01-07,15.0092499487,2022-03-26
BNB,2020-01-08,14.6029342738,2022-03-26
BNB,2020-01-09,14.4983140925,2022-03-26
BNB,2020-01-10,15.0258258097,2022-03-26
BNB,2020-01-11,14.9463275305,2022-03-26
BNB,2020-01-12,15.3220831465,2022-03-26
BNB,2020-01-13,15.2272723192,2022-03-26
BNB,2020-01-14,16.6261215689,2022-03-26
BNB,2020-01-15,17.6548117475,2022-03-26
BNB,2020-01-16,17.0769455255,2022-03-26
BNB,2020-01-17,18.135199083,2022-03-26
BNB,2020-01-18,17.8239192746,2022-03-26
BNB,2020-01-19,17.3692535687,2022-03-26
BNB,2020-01-20,17.3252760725,2022-03-26
BNB,2020-01-21,18.1276664008,2022-03-26
BNB,2020-01-22,17.7983602785,2022-03-26
BNB,2020-01-23,17.0214049386,2022-03-26
BNB,2020-01-24,17.0474102534,2022-03-26
BNB,2020-01-25,16.9761056161,2022-03-26
BNB,2020-01-26,17.4386329024,2022-03-26
BNB,2020-01-27,17.6913408815,2022-03-26
BNB,2020-01-28,18.1151355317,2022-03-26
BNB,2020-01-29,17.9127756675,2022-03-26
BNB,2020-01-30,18.5904078977,2022-03-26
BNB,2020-01-31,18.2109804353,2022-03-26
BNB,2020-02-01,18.2183205369,2022-03-26
BNB,2020-02-02,18.4481845009,2022-03-26
BNB,2020-02-03,18.4627545054,2022-03-26
BNB,2020-02-04,18.1773668659,2022-03-26
BNB,2020-02-05,19.2150487707,2022-03-26
BNB,2020-02-06,20.5952628333,2022-03-26
BNB,2020-02-07,22.0622572024,2022-03-26
BNB,2020-02-08,21.7824190356,2022-03-26
BNB,2020-02-09,24.3085617378,2022-03-26
BNB,2020-02-10,25.2183164622,2022-03-26
BNB,2020-02-11,25.6374035759,2022-03-26
BNB,2020-02-12,26.4667632029,2022-03-26
BNB,2020-02-13,25.4400992342,2022-03-26
BNB,2020-02-14,26.2969584373,2022-03-26
BNB,2020-02-15,24.1496504125,2022-03-26
BNB,2020-02-16,23.466388471,2022-03-26
BNB,2020-02-17,23.5513791158,2022-03-26
BNB,2020-02-18,24.0581784521,2022-03-26
BNB,2020-02-19,22.3335108787,2022-03-26
BNB,2020-02-20,22.2291470481,2022-03-26
BNB,2020-02-21,22.184877272,2022-03-26
BNB,2020-02-22,21.9684823365,2022-03-26
BNB,2020-02-23,22.8288703828,2022-03-26
BNB,2020-02-24,22.0441261942,2022-03-26
BNB,2020-02-25,20.3424701155,2022-03-26
BNB,2020-02-26,18.7991323549,2022-03-26
BNB,2020-02-27,19.1225692686,2022-03-26
BNB,2020-02-28,18.8548384954,2022-03-26
BNB,2020-02-29,19.5840913769,2022-03-26
BNB,2020-03-01,18.963232364,2022-03-26
BNB,2020-03-02,19.8140638486,2022-03-26
BNB,2020-03-03,19.6371899724,2022-03-26
BNB,2020-03-04,19.9591877894,2022-03-26
BNB,2020-03-05,20.8020314557,2022-03-26
BNB,2020-03-06,21.2883893861,2022-03-26
BNB,2020-03-07,20.1795683823,2022-03-26
BNB,2020-03-08,16.9740653392,2022-03-26
BNB,2020-03-09,16.570743827,2022-03-26
BNB,2020-03-10,16.8756547436,2022-03-26
BNB,2020-03-11,16.5248332852,2022-03-26
BNB,2020-03-12,9.600165911,2022-03-26
BNB,2020-03-13,10.8330570467,2022-03-26
BNB,2020-03-14,10.1404494851,2022-03-26
BNB,2020-03-15,10.4360176517,2022-03-26
BNB,2020-03-16,9.3860503967,2022-03-26
BNB,2020-03-17,10.0771747338,2022-03-26
BNB,2020-03-18,10.1191368891,2022-03-26
BNB,2020-03-19,12.2796400901,2022-03-26
BNB,2020-03-20,11.8758665278,2022-03-26
BNB,2020-03-21,12.0579912293,2022-03-26
BNB,2020-03-22,11.1582284835,2022-03-26
BNB,2020-03-23,12.11771507,2022-03-26
BNB,2020-03-24,12.4012196814,2022-03-26
BNB,2020-03-25,12.3242997995,2022-03-26
BNB,2020-03-26,13.217610619,2022-03-26
BNB,2020-03-27,12.5232566344,2022-03-26
BNB,2020-03-28,12.1931128142,2022-03-26
BNB,2020-03-29,11.4412208807,2022-03-26
BNB,2020-03-30,12.2868431068,2022-03-26
BNB,2020-03-31,12.5816060263,2022-03-26
BNB,2020-04-01,12.741603334,2022-03-26
BNB,2020-04-02,13.0666389208,2022-03-26
BNB,2020-04-03,13.3730077272,2022-03-26
BNB,2020-04-04,13.8245278976,2022-03-26
BNB,2020-04-05,13.7341162681,2022-03-26
BNB,2020-04-06,15.084521378,2022-03-26
BNB,2020-04-07,14.6815472905,2022-03-26
BNB,2020-04-08,15.0560764992,2022-03-26
BNB,2020-04-09,15.0626037604,2022-03-26
BNB,2020-04-10,13.7377235199,2022-03-26
BNB,2020-04-11,13.8042878648,2022-03-26
BNB,2020-04-12,14.3751106032,2022-03-26
BNB,2020-04-13,15.0344265725,2022-03-26
BNB,2020-04-14,15.5250761413,2022-03-26
BNB,2020-04-15,14.5939273296,2022-03-26
BNB,2020-04-16,15.7027298687,2022-03-26
BNB,2020-04-17,15.7350827281,2022-03-26
BNB,2020-04-18,16.59317347,2022-03-26
BNB,2020-04-19,16.1399317354,2022-03-26
BNB,2020-04-20,15.0854032564,2022-03-26
BNB,2020-04-21,15.2057722139,2022-03-26
BNB,2020-04-22,15.6931603158,2022-03-26
BNB,2020-04-23,16.0062085509,2022-03-26
BNB,2020-04-24,16.0164188155,2022-03-26
BNB,2020-04-25,16.3054179427,2022-03-26
BNB,2020-04-26,16.3837679322,2022-03-26
BNB,2020-04-27,16.4632138489,2022-03-26
BNB,2020-04-28,16.4442855297,2022-03-26
BNB,2020-04-29,17.4937742421,2022-03-26
BNB,2020-04-30,17.0339756262,2022-03-26
BNB,2020-05-01,17.5649923147,2022-03-26
BNB,2020-05-02,17.5849033293,2022-03-26
BNB,2020-05-03,17.1262992614,2022-03-26
BNB,2020-05-04,17.1007548696,2022-03-26
BNB,2020-05-05,16.9197753587,2022-03-26
BNB,2020-05-06,16.6570452672,2022-03-26
BNB,2020-05-07,17.0131988185,2022-03-26
BNB,2020-05-08,17.2414760848,2022-03-26
BNB,2020-05-09,16.9359598502,2022-03-26
BNB,2020-05-10,15.2956692994,2022-03-26
BNB,2020-05-11,15.0975447952,2022-03-26
BNB,2020-05-12,15.741053783,2022-03-26
BNB,2020-05-13,16.1388775232,2022-03-26
BNB,2020-05-14,16.3577997595,2022-03-26
BNB,2020-05-15,15.7543744975,2022-03-26
BNB,2020-05-16,16.0517809535,2022-03-26
BNB,2020-05-17,16.3146457438,2022-03-26
BNB,2020-05-18,16.6362642954,2022-03-26
BNB,2020-05-19,17.1546641936,2022-03-26
BNB,2020-05-20,16.8880260198,2022-03-26
BNB,2020-05-21,16.1223805709,2022-03-26
BNB,2020-05-22,16.6395935351,2022-03-26
BNB,2020-05-23,16.5881934586,2022-03-26
BNB,2020-05-24,16.0834377111,2022-03-26
BNB,2020-05-25,16.4009066208,2022-03-26
BNB,2020-05-26,16.2125482449,2022-03-26
BNB,2020-05-27,16.493283518,2022-03-26
BNB,2020-05-28,17.0593391915,2022-03-26
BNB,2020-05-29,17.0416286654,2022-03-26
BNB,2020-05-30,17.7434177496,2022-03-26
BNB,2020-05-31,17.0404718891,2022-03-26
BNB,2020-06-01,17.9149410171,2022-03-26
BNB,2020-06-02,17.2393039016,2022-03-26
BNB,2020-06-03,17.5454054085,2022-03-26
BNB,2020-06-04,17.5658749198,2022-03-26
BNB,2020-06-05,17.6887861204,2022-03-26
BNB,2020-06-06,17.5359351518,2022-03-26
BNB,2020-06-07,17.4470349302,2022-03-26
BNB,2020-06-08,17.3930304923,2022-03-26
BNB,2020-06-09,17.4353774575,2022-03-26
BNB,2020-06-10,17.4104681341,2022-03-26
BNB,2020-06-11,16.308925918,2022-03-26
BNB,2020-06-12,16.6691397933,2022-03-26
BNB,2020-06-13,16.8237349233,2022-03-26
BNB,2020-06-14,16.6562429094,2022-03-26
BNB,2020-06-15,16.3848018021,2022-03-26
BNB,2020-06-16,16.4219567393,2022-03-26
BNB,2020-06-17,16.4025429463,2022-03-26
BNB,2020-06-18,16.2085904276,2022-03-26
BNB,2020-06-19,15.907085901,2022-03-26
BNB,2020-06-20,16.0475589918,2022-03-26
BNB,2020-06-21,16.0012260863,2022-03-26
BNB,2020-06-22,16.4752892204,2022-03-26
BNB,2020-06-23,16.4225682585,2022-03-26
BNB,2020-06-24,16.0267592132,2022-03-26
BNB,2020-06-25,15.9227088373,2022-03-26
BNB,2020-06-26,15.7492235215,2022-03-26
BNB,2020-06-27,15.1852535368,2022-03-26
BNB,2020-06-28,15.4200889433,2022-03-26
BNB,2020-06-29,15.5052320691,2022-03-26
BNB,2020-06-30,15.4135822071,2022-03-26
BNB,2020-07-01,15.829460118,2022-03-26
BNB,2020-07-02,15.5384898706,2022-03-26
BNB,2020-07-03,15.2919624467,2022-03-26
BNB,2020-07-04,15.5529808119,2022-03-26
BNB,2020-07-05,15.4802263742,2022-03-26
BNB,2020-07-06,16.2967708748,2022-03-26
BNB,2020-07-07,16.7702262987,2022-03-26
BNB,2020-07-08,17.2276583857,2022-03-26
BNB,2020-07-09,16.8848686552,2022-03-26
BNB,2020-07-10,17.2612523389,2022-03-26
BNB,2020-07-11,17.6221791972,2022-03-26
BNB,2020-07-12,18.2365449266,2022-03-26
BNB,2020-07-13,18.4095644743,2022-03-26
BNB,2020-07-14,18.0829088988,2022-03-26
BNB,2020-07-15,17.5912157379,2022-03-26
BNB,2020-07-16,17.1438418364,2022-03-26
BNB,2020-07-17,17.0849743473,2022-03-26
BNB,2020-07-18,17.1267109968,2022-03-26
BNB,2020-07-19,17.9557793552,2022-03-26
BNB,2020-07-20,17.4847088088,2022-03-26
BNB,2020-07-21,17.7154081381,2022-03-26
BNB,2020-07-22,18.0919078214,2022-03-26
BNB,2020-07-23,18.6732962559,2022-03-26
BNB,2020-07-24,19.1529004456,2022-03-26
BNB,2020-07-25,19.776422459,2022-03-26
BNB,2020-07-26,19.5210245477,2022-03-26
BNB,2020-07-27,19.6203278101,2022-03-26
BNB,2020-07-28,20.1735473438,2022-03-26
BNB,2020-07-29,19.8955891274,2022-03-26
BNB,2020-07-30,20.0127358852,2022-03-26
BNB,2020-07-31,20.6681463971,2022-03-26
BNB,2020-08-01,21.5304308397,2022-03-26
BNB,2020-08-02,20.944887037,2022-03-26
BNB,2020-08-03,22.0550105923,2022-03-26
BNB,2020-08-04,22.2825863763,2022-03-26
BNB,2020-08-05,23.3362166168,2022-03-26
BNB,2020-08-06,22.7076614075,2022-03-26
BNB,2020-08-07,22.3115455286,2022-03-26
BNB,2020-08-08,22.8781191584,2022-03-26
BNB,2020-08-09,22.4755365269,2022-03-26
BNB,2020-08-10,22.6137962596,2022-03-26
BNB,2020-08-11,21.2569453545,2022-03-26
BNB,2020-08-12,21.751450476,2022-03-26
BNB,2020-08-13,22.0755454501,2022-03-26
BNB,2020-08-14,23.0697920696,2022-03-26
BNB,2020-08-15,23.0217516393,2022-03-26
BNB,2020-08-16,23.4971017515,2022-03-26
BNB,2020-08-17,23.5101026118,2022-03-26
BNB,2020-08-18,23.0671811914,2022-03-26
BNB,2020-08-19,22.310396347,2022-03-26
BNB,2020-08-20,23.092576029,2022-03-26
BNB,2020-08-21,22.1289942122,2022-03-26
BNB,2020-08-22,22.2398200244,2022-03-26
